word,grammarId,title,partOfSpeech,syntax,usageNoteVi,explanationVi,tipsVi,attentionsVi,source,reviewStatus
以后,hsk1_42,Cách dùng '后' sau thời gian,,Thời gian/Sự kiện + 后,,"Danh từ 「后」 mang nghĩa là 'sau', dùng để chỉ khoảng thời gian hoặc thời điểm diễn ra sau một mốc nhất định. Bạn chỉ cần đặt 「后」 ngay sau danh từ chỉ thời gian hoặc sự kiện để diễn đạt ý nghĩa này.","Hãy nhớ quy tắc 'cái gì trước thì đặt trước', ví dụ 「三点后」 (sau 3 giờ) hoặc 「吃饭后」 (sau khi ăn).","Đừng nhầm lẫn với 「以后」 (sau này/về sau) dùng trong ngữ cảnh rộng hơn, 「后」 thường đi kèm trực tiếp sau một mốc thời gian cụ thể.",hsk_1.json,reviewed-local
以后,hsk4_15,Cấu trúc 不管 (Bất kể),,"不管 + [điều kiện/đại từ nghi vấn], [kết quả không đổi]",,"Liên từ 「不管」 dùng để diễn tả rằng kết quả sẽ không thay đổi bất chấp điều kiện hay hoàn cảnh nào xảy ra. Bạn có thể dịch cấu trúc này là ""bất luận"", ""cho dù"" hay ""bất kể"".","Trong vế câu chứa 「不管」, người ta rất hay kết hợp với các đại từ nghi vấn như 「什么」(cái gì), 「怎么」(như thế nào), 「谁」(ai) hoặc 「多」(bao nhiêu) để làm rõ ý nghĩa.","Cần phân biệt 「不管」 với 「尽管」; trong khi 「不管」 chỉ điều kiện không ảnh hưởng đến kết quả, thì 「尽管」 lại mang nghĩa ""mặc dù"" (thừa nhận một sự thật để đưa ra kết luận).",hsk_4.json,reviewed-local
以后,hsk5_22,Bổ ngữ xu hướng 醒来 và 过来,,Động từ + 醒来 (tỉnh lại) / 过来 (hiểu ra/tỉnh lại),,"Cấu trúc này sử dụng bổ ngữ xu hướng để diễn tả sự thay đổi trạng thái từ tiêu cực sang tích cực. 「醒来」 dùng để chỉ việc tỉnh giấc từ trạng thái ngủ, còn 「过来」 thường dùng để chỉ việc từ trạng thái mê man tỉnh lại hoặc từ chưa hiểu chuyển sang hiểu ra vấn đề.","Hãy nhớ 「过来」 trong trường hợp này mang nghĩa bóng là 'phục hồi' hoặc 'nhận thức rõ ràng', khác với nghĩa gốc là di chuyển về phía người nói.","Cần phân biệt rõ ngữ cảnh, nếu chỉ nói về sự tỉnh táo sau giấc ngủ, bạn nên ưu tiên dùng 「醒来」 thay vì 「过来」 để tránh gây hiểu lầm.",hsk_5.json,reviewed-local
以后,hsk5_48,Cấu trúc 自从 (kể từ khi),,自从 + [mốc thời gian/sự kiện] + (之后/以后)，S + …,,"Giới từ 「自从」 dùng để chỉ thời điểm bắt đầu của một sự việc hoặc hành động, tương đương với nghĩa “kể từ khi” trong tiếng Việt. Cấu trúc này giúp xác định cột mốc thời gian làm điểm xuất phát cho các biến đổi hoặc trạng thái diễn ra sau đó.",Bạn có thể kết hợp thêm 「之后」 hoặc 「以后」 ở cuối cụm thời gian để câu văn nghe tự nhiên và đầy đủ hơn.,"「自从」 thường được dùng với các sự việc đã xảy ra hoặc kéo dài từ quá khứ đến hiện tại, không dùng cho các sự việc trong tương lai.",hsk_5.json,reviewed-local
以后,hsk5_67,Cách dùng phó từ 从此,,从此 (cóngcǐ) + [S] + V/Vp,,"「从此」 là một phó từ chỉ thời gian, có nghĩa là ""từ đó trở đi"" hoặc ""kể từ lúc này"". Nó được dùng để chỉ một sự thay đổi hoặc một hành động bắt đầu diễn ra từ một thời điểm xác định trong quá khứ hoặc tương lai.","Bạn có thể kết hợp thêm 「以后」 thành 「从此以后」 để nhấn mạnh ý nghĩa ""kể từ sau thời điểm đó trở đi"" mà không làm thay đổi ý nghĩa của câu.","「从此」 thường được đặt ở đầu câu hoặc ngay sau chủ ngữ, không đứng cuối câu hay bổ nghĩa trực tiếp cho danh từ.",hsk_5.json,reviewed-local
以后,hsk3_new_25,Động từ ly hợp,,Động từ (A) + Thành phần bổ trợ + Tân ngữ (B),,"Trong tiếng Trung, 「động từ ly hợp」 gồm một động từ và một tân ngữ dính liền nhau. Khi muốn thêm số lần, thời lượng hoặc bổ ngữ, ta phải tách chúng ra và chèn các thành phần đó vào giữa.","Hãy tưởng tượng 「động từ ly hợp」 là một cặp đôi, khi có 'người thứ ba' chen vào thì hai bạn ấy phải tách nhau ra.",Đừng bao giờ đặt bổ ngữ hoặc tân ngữ trực tiếp ngay sau toàn bộ cụm động từ ly hợp mà không tách chúng ra.,new_hsk_3.json,reviewed-local
以后,hsk3_new_27,Thời gian trước và sau hành động,,[Cụm động từ/Thời gian] + 以前/以后,,"Cấu trúc này dùng để diễn tả một mốc thời gian hoặc sự kiện xảy ra trước 「以前」 hoặc sau 「以后」 một hành động cụ thể. Trong câu, cụm từ chỉ thời gian luôn đứng trước động từ chính để bổ nghĩa cho hành động đó.","Nếu muốn nói 'trước khi đi' bạn chỉ cần đặt cụm 'đi' trước 「以前」, ví dụ: '去以前'.",Không được đặt 「以前/以后」 đứng một mình ở đầu câu nếu không có danh từ hoặc cụm động từ đi kèm phía trước để làm rõ nghĩa.,new_hsk_3.json,reviewed-local
以后,hsk3_new_56,Giới từ chỉ hướng hành động 「向」,,Chủ ngữ + 向 + đối tượng + Động từ,,"Giới từ 「向」 dùng để chỉ hướng hoặc đối tượng mà hành động nhắm tới. Nó thường đi kèm với các động từ như 「学习」(học hỏi), 「问」(hỏi), hoặc 「借」(mượn) để xác định rõ bạn đang thực hiện hành động đó với ai.",Hãy tưởng tượng 「向」 như một mũi tên chỉ hướng từ chủ ngữ đến đối tượng tiếp nhận hành động.,"Đừng nhầm lẫn 「向」 với 「向」(hướng về) và 「跟」(với ai đó cùng làm gì). 「向」 nhấn mạnh vào phía tiếp nhận hành động, không phải là cùng làm.",new_hsk_3.json,reviewed-local
以外,usage:以外,Cách dùng 以外,noun,,,,,,hsk_2.json,reviewed-local
以外,hsk3_34,Cấu trúc Ngoài... ra (除了... 以外),,"除了 [A] (以外), [S] 都/还/也 [V/Adj]",,"Cấu trúc này dùng để diễn tả sự ngoại trừ hoặc bổ sung. Nếu dùng với 「都」, nó mang nghĩa ngoại trừ [A] ra thì tất cả các đối tượng còn lại đều giống nhau; nếu dùng với 「还/也」, nó mang nghĩa ngoài [A] ra thì còn có thêm [B].",Bạn có thể lược bỏ từ 「以外」 trong khẩu ngữ để câu văn trở nên tự nhiên và ngắn gọn hơn.,"Cần chú ý phân biệt nghĩa của câu dựa vào từ đi kèm: 「都」 dùng để bao hàm tất cả (loại trừ A), trong khi 「还/也」 dùng để thêm vào (bổ sung A).",hsk_3.json,reviewed-local
以外,hsk6_14,Cách dùng phó từ 唯独,,唯独 + [đối tượng/sự việc] + [vị ngữ],,"Phó từ 「唯独」 được dùng để nhấn mạnh một đối tượng duy nhất khác biệt với các đối tượng còn lại trong một nhóm. Nó có nghĩa là ""chỉ duy nhất"", ""chỉ riêng"" một ai đó hoặc điều gì đó không giống với tổng thể.","Bạn có thể dùng 「唯独」 kết hợp với cấu trúc 「除了... 以外, 唯独...」 để nhấn mạnh sự loại trừ rõ rệt hơn.",Cần phân biệt với 「只有」; 「唯独」 thường mang sắc thái nhấn mạnh sự ngoại lệ (thường là tiêu cực hoặc khác biệt) trong một nhóm.,hsk_6.json,reviewed-local
以外,hsk3_new_12,Cấu trúc 'Ngoài ra' với 除了,,除了 + A + (以外)， + (B) + 都/还/也 + V/Adj,,"Cấu trúc này dùng để diễn tả ý 'ngoài... ra'. Nếu dùng với 「都」, nó mang nghĩa loại trừ tất cả đều như thế; nếu dùng với 「还/也」, nó mang nghĩa ngoài cái đó ra còn có thêm cái khác.",Bạn có thể lược bỏ 「以外」 trong khẩu ngữ để câu nói tự nhiên và nhanh gọn hơn.,"Chú ý phân biệt: dùng 「都」 là phủ định hoặc bao hàm toàn bộ, còn dùng 「还/也」 là bổ sung thêm đối tượng mới.",new_hsk_3.json,reviewed-local
以来,usage:以来,Cách dùng 以来,compound-semantic,,"以来 là hậu từ chỉ từ một thời điểm nào đó cho đến nay. 以 (dĩ) nghĩa là bằng, lấy; 来 (lai) nghĩa là đến. Thường đi sau thời điểm hoặc sự kiện để chỉ khoảng thời gian từ đó đến nay.",,,,hsk_3.json,reviewed-local
价值,usage:价值,Cách dùng 价值,danh từ,,,,,,hsk_3.json,reviewed-local
价值,hsk6_25,Cách dùng 所在,,Danh từ/Đại từ + 所在 (suǒzài),,"「所在」 là danh từ dùng để chỉ vị trí, nơi chốn hoặc địa điểm cụ thể của một sự vật, sự việc nào đó. Trong văn viết, nó thường mang nghĩa trang trọng hoặc dùng để chỉ nơi tập trung của một vấn đề.",Bạn có thể dùng cấu trúc 「所在 + 的地方」 để nhấn mạnh cụ thể hơn về địa điểm đó.,"Đừng nhầm lẫn 「所在」 với các từ chỉ vị trí thông thường như 「地方」, vì 「所在」 mang tính trừu tượng hoặc trang trọng hơn, thường dùng để chỉ trụ sở, nơi công tác hoặc vị trí trọng yếu.",hsk_6.json,reviewed-local
价格,usage:价格,Cách dùng 价格,danh từ,,,,,,hsk_3.json,reviewed-local
价钱,usage:价钱,Cách dùng 价钱,danh từ,,,,,,hsk_2.json,reviewed-local
任何,usage:任何,Cách dùng 任何,đại từ,,"Dùng trong câu phủ định hoặc câu hỏi để chỉ 'bất kỳ cái nào', thường đi với '都', '也'.",,,,hsk_2.json,reviewed-local
任何,hsk4_33,Đưa ra quan điểm,,在 [đối tượng] 看来，[quan điểm/ý kiến],,"Cấu trúc 「在……看来」 được dùng để đưa ra nhận định, quan điểm cá nhân của một người hoặc một nhóm người về một vấn đề nào đó. Nó có nghĩa tương đương với ""theo cái nhìn của..."" hoặc ""đối với... mà nói"".","Bạn có thể thay thế phần ""đối tượng"" bằng danh từ chỉ người như 「在我看来」(theo tôi), 「在他看来」(theo anh ấy) hoặc tên riêng.","Cấu trúc này thường đứng ở đầu câu để dẫn dắt ý kiến, sau đó phải dùng dấu phẩy 「，」 để ngăn cách với mệnh đề chính.",hsk_4.json,reviewed-local
任何,hsk5_32,Phân biệt 忽视 và 轻视,,A + 忽视/轻视 + B,,"「忽视」 nghĩa là lơ là, xem nhẹ hoặc vô ý bỏ quên một sự vật/vấn đề nào đó do thiếu chú ý. Trong khi đó, 「轻视」 mang sắc thái chủ quan là coi thường, xem nhẹ đối phương hoặc một việc gì đó vì cảm thấy nó không quan trọng.","Dùng 「忽视」 khi bạn quên hoặc không để ý đến kết quả/chi tiết; dùng 「轻视」 khi bạn có thái độ coi thường, không đánh giá cao năng lực của người khác.","Đừng nhầm lẫn 「忽视」 với việc cố ý hạ thấp người khác, đó là nghĩa đặc trưng của 「轻视」.",hsk_5.json,reviewed-local
任何,hsk5_70,Phân biệt 反应 và 反映,,反应 (phản ứng) vs. 反映 (phản ánh),,"「反应」 dùng để chỉ phản ứng tự nhiên của cơ thể hoặc thái độ đối với một sự việc (ví dụ: dị ứng, phản xạ). Trong khi đó, 「反映」 dùng khi muốn trình bày, phản ánh lại tình hình hoặc sự thật cho cấp trên hoặc người khác biết.","Hãy nhớ 「反应」 thường liên quan đến cảm giác hoặc phản xạ, còn 「反映」 thường liên quan đến việc báo cáo hoặc thể hiện bản chất của vấn đề.","Người học rất dễ nhầm lẫn vì hai từ này đọc giống hệt nhau (fǎnyìng), hãy chú ý vào ngữ cảnh: nếu là sinh lý hoặc thái độ thì dùng 「反应」.",hsk_5.json,reviewed-local
任务,usage:任务,Cách dùng 任务,danh từ,,"任务 thường là một công việc cụ thể được giao và có thời hạn hoàn thành. Nó khác với 工作 là công việc nói chung. Động từ đi kèm thường là 完成 (hoàn thành), 接受 (nhận), 分配 (phân chia).",,,,hsk_3.json,reviewed-local
任务,hsk5_55,Cách dùng từ 义务 (yìwù),,Danh từ/Tính từ: 义务 (yìwù),,"Từ 「义务」 thường được dùng làm danh từ để chỉ 'nghĩa vụ, bổn phận' phải thực hiện đối với gia đình hoặc xã hội. Ngoài ra, nó còn được dùng làm tính từ mang nghĩa 'tình nguyện', ám chỉ việc làm không nhận thù lao.","Khi dùng với nghĩa 'tình nguyện', bạn thường thấy kết hợp như 「义务劳动」(lao động tình nguyện) hoặc 「义务献血」(hiến máu tình nguyện).","Đừng nhầm lẫn 「义务」 (nghĩa vụ) với 「任务」 (nhiệm vụ); 「义务」 thiên về trách nhiệm đạo đức/pháp lý, còn 「任务」 thiên về công việc cụ thể được giao.",hsk_5.json,reviewed-local
仿佛,usage:仿佛,Cách dùng 仿佛,compound-semantic,,Từ vựng HSK 5: dường như,Từ ghép nghĩa,,,hsk_3.json,reviewed-local
休假,usage:休假,Cách dùng 休假,verb/noun,,,,,,hsk_2.json,reviewed-local
休息,usage:休息,Cách dùng 休息,compound-semantic,,"Động từ, có thể tách ra dùng 休 hoặc 恣 trong văn cảnh cổ, nhưng hiện nay dùng liền. Phân biệt với 歇 (nghỉ ngơi ngắn): 休息 thiên về nghỉ để hồi phục sức, 歉 thiên về nghỉ ngắn.",Ghép nghĩa: 休 (người dựa cây nghỉ) + 息 (lấy lại hơi thở) → nghỉ ngơi để hồi phục.,,,hsk_1.json,reviewed-local
休息,hsk2_4,Cấu trúc hỏi xác nhận 是不是,,Chủ ngữ + 是不是 + Danh từ/Tính từ/Động từ + (吗)?,,"Cấu trúc 「是不是」 được dùng khi bạn đã có một phỏng đoán khá chắc chắn về sự việc và muốn xác nhận lại với người nghe. Nó tương đương với các câu hỏi đuôi như ""...phải không?"" hay ""có phải là... không?"" trong tiếng Việt.","Bạn có thể đặt 「是不是」 ở đầu câu hoặc trước vị ngữ để nhấn mạnh sự xác nhận, ví dụ: 「是不是你昨天去了图书馆？」(Có phải hôm qua bạn đã đi thư viện không?).","Dù cấu trúc này mang ý nghĩa nghi vấn, nhưng khi dùng 「是不是」 câu hỏi thường mang tính chất khẳng định lại, không nên dùng khi bạn hoàn toàn không biết gì về sự việc đó.",hsk_2.json,reviewed-local
